txn_id,upi_ref,sender_vpa,sender_id,recv_vpa,recv_id,amount_inr,timestamp,sender_state,recv_state,sender_bank,recv_bank,is_fraud,layer
97e1137e-aba7-41,UPI0001003823,08j3trp0@paytm,6434509b-398,vn1x2gdg@paytm,b8323e22-9c7,178004,2024-03-16T03:47:22,Karnataka,West Bengal,ICICI,Axis,0,clean
e9ea5029-bb01-41,UPI0001000275,2wbxanj4@upi,bfa5558d-959,8k06moxs@oksbi,116067d7-992,34603,2024-03-17T15:20:20,Karnataka,Kerala,BOB,HDFC,0,clean
babc631c-b7d9-44,UPI0001002162,7rb1s9dw@ibl,fdf65419-e86,uu4ytn02@ibl,0dc94cab-d16,63775,2024-03-17T22:32:20,Tamil Nadu,Karnataka,PNB,Kotak,0,clean
20afd064-91d8-4b,UPI0001000725,u9n79gil@upi,388edc83-947,fgzvrctl@icici,8e73c27c-e02,173079,2024-03-15T23:16:24,Karnataka,Karnataka,Kotak,BOB,0,clean
4f7a1454-8681-4b,UPI0001001566,qzsa7yvd@axl,3c3a17d9-186,h8uzb7kr@oksbi,0dcc2242-7f7,192569,2024-03-18T06:06:29,Tamil Nadu,Karnataka,SBI,SBI,0,clean
45de4634-6de3-4b,UPI0001000674,kmy9x8sy@upi,3a2ea2b9-ebe,r94sz2ku@ybl,3c8e10be-1ce,114121,2024-03-16T06:22:50,Gujarat,Telangana,PNB,Axis,0,clean
2aae6292-4d89-41,UPI0001003803,sehe2atn@icici,d6c059ff-a09,c2htmqwy@icici,f56a4c57-7ae,121473,2024-03-15T21:42:48,Maharashtra,West Bengal,HDFC,BOB,0,clean
d365516c-2950-43,UPI0001000192,9ln1p0vu@okaxis,a408bd71-981,c7d2kd1p@apl,044bb7dc-666,105419,2024-03-17T08:00:42,Kerala,West Bengal,Axis,BOB,0,clean
9dd5ea07-b40c-4c,UPI0001000072,i4fqcoot@apl,69d84931-b15,ppsfnkom@ybl,ac7006a0-31d,184867,2024-03-17T21:24:36,West Bengal,Gujarat,HDFC,BOB,0,clean
1c1953f6-b191-48,UPI0001003104,eh5sw229@upi,988a62ef-895,38diuovw@icici,83febe55-d55,137546,2024-03-15T11:53:49,Telangana,Karnataka,Axis,Axis,0,clean
4c10edfc-1f07-48,UPI0001000531,3dd03uvu@upi,cf3db828-3cc,pdtz91x7@oksbi,676d9892-38a,133904,2024-03-16T18:52:26,Tamil Nadu,Gujarat,PNB,SBI,0,clean
ee97b8ea-0d01-47,UPI0001003340,0q0mftg6@ybl,1c02f161-954,ac6pe63l@ybl,fe6486c9-5e6,174188,2024-03-16T10:37:27,Gujarat,Tamil Nadu,Kotak,Axis,0,clean
181d6813-2569-43,UPI0001003908,grf1hx6z@ibl,40f8aee9-d31,au9dkbpv@upi,60186fb8-833,29035,2024-03-18T03:49:32,Telangana,Tamil Nadu,SBI,PNB,0,clean
e0a50cc0-050d-40,UPI0001004815,1g1r1dww@apl,2645ceb7-5d8,xxbw01pd@ibl,76fbf235-4af,119548,2024-03-16T23:16:56,Karnataka,Maharashtra,Axis,SBI,0,clean
2824c888-e1d1-4d,UPI0001003684,eyr8lnoe@upi,ae9b4688-14f,au9dkbpv@upi,60186fb8-833,43120,2024-03-17T13:07:59,Telangana,Tamil Nadu,BOB,PNB,0,clean
2494c656-522a-4f,UPI0001001034,wsozctwj@paytm,06c76465-950,a3kkrzd5@oksbi,e9b226cc-92f,88534,2024-03-16T01:29:11,Maharashtra,Maharashtra,SBI,ICICI,0,clean
5221afcd-a22a-40,UPI0001003066,9ltajw25@okaxis,2443c8c7-7e8,5cozroou@oksbi,1731ed06-891,118552,2024-03-18T08:36:00,West Bengal,Kerala,PNB,ICICI,0,clean
0049ab17-a0a9-4d,UPI0001001492,ga0x7zcg@ibl,15bb3739-991,lzse99f7@oksbi,ce4481c5-154,1345,2024-03-17T01:47:35,Karnataka,Karnataka,SBI,ICICI,0,clean
73785d87-18cf-4f,UPI0001001029,rkmby9ip@ybl,f5ed200a-714,xlez896d@apl,1f77ec31-a37,158033,2024-03-17T10:43:22,Maharashtra,Telangana,HDFC,Kotak,0,clean
27f50520-851b-47,UPI0001001299,5xqt4p50@apl,23c3bfdf-dc6,93wxa73j@oksbi,dd8493a4-c29,4480,2024-03-16T22:21:43,Kerala,Kerala,ICICI,ICICI,0,clean
53e48295-1242-4f,UPI0001000170,bbrnu8c0@icici,94acc6b0-f97,os6zle6k@okaxis,eafa0ae5-1d9,152478,2024-03-17T06:52:10,Maharashtra,Karnataka,BOB,HDFC,0,clean
3258fbd6-f81e-43,UPI0001004056,u8el5015@apl,c881ee60-b74,d145bm1e@apl,2174d2e7-76b,156481,2024-03-15T15:40:11,Tamil Nadu,West Bengal,Axis,HDFC,0,clean
659cfb51-407c-43,UPI0001001529,ezqacj4t@icici,8eb3737e-59f,5rdoqivb@paytm,dfee9bf2-48b,53799,2024-03-17T17:35:46,West Bengal,Telangana,Axis,Axis,0,clean
a7f83315-9fb4-40,UPI0001001186,2lhgcsot@ibl,f3952d16-235,c2ihoy7d@paytm,e4f996dd-100,143586,2024-03-16T09:54:50,Tamil Nadu,Tamil Nadu,ICICI,BOB,0,clean
171afa96-dfe8-49,UPI0001003076,6wpx2cyo@icici,8e6b6450-5a7,2wbxanj4@upi,bfa5558d-959,146447,2024-03-16T15:07:28,West Bengal,Karnataka,BOB,BOB,0,clean
48f4c633-21ab-4b,UPI0001002555,6zpxvpbl@okaxis,aadb54c8-2d0,ezjsszwd@icici,4d45d924-039,65777,2024-03-18T04:42:24,Kerala,Telangana,Axis,SBI,0,clean
e525b3a2-951d-49,UPI0001001648,f5gcl9lc@axl,07d8fa8c-cff,dtm4vxjj@ibl,52136084-c7a,140682,2024-03-18T07:25:05,Telangana,Tamil Nadu,ICICI,ICICI,0,clean
52ea511b-6ce3-43,UPI0001001243,dn5gjj8m@oksbi,daefad95-27b,j3bqrr87@okaxis,f8adb759-ff2,191415,2024-03-18T06:01:12,Kerala,Gujarat,Axis,Axis,0,clean
54f06d7a-fa48-4a,UPI0001003035,gq9cvah7@apl,9226d90b-2a1,ld4d6af5@oksbi,c6d92344-f08,39107,2024-03-16T01:28:10,Gujarat,Kerala,Kotak,SBI,0,clean
dd364e65-3901-43,UPI0001002016,ceouuyla@paytm,c8d44d0a-2c5,5cozroou@oksbi,1731ed06-891,112310,2024-03-16T19:22:22,West Bengal,Kerala,BOB,ICICI,0,clean
c74b655c-3302-40,UPI0001003448,9qm3p91i@upi,292ebd50-376,css9toqw@upi,5ff36244-509,87208,2024-03-17T06:10:43,West Bengal,Maharashtra,BOB,ICICI,0,clean
5c18b700-fba2-4c,UPI0001000539,h25llo3r@ybl,61c41a5e-2b8,grf1hx6z@ibl,40f8aee9-d31,53026,2024-03-16T12:20:04,Maharashtra,Telangana,BOB,SBI,0,clean
e6a726b0-f2ba-45,UPI0001000977,bikcidkw@upi,f7982aa6-df8,a83ru7my@apl,88c32907-0d3,93993,2024-03-16T22:55:32,Tamil Nadu,Karnataka,HDFC,SBI,0,clean
87a5aec1-3590-49,UPI0001003256,jcn9j3gc@okaxis,59d7c029-a96,ng2igsb9@oksbi,b7684321-a5d,94846,2024-03-16T12:14:00,Tamil Nadu,Telangana,Kotak,Kotak,0,clean
a1c7bf29-aea2-48,UPI0001000734,kek4aegv@oksbi,6fca54c3-692,lboriq8h@paytm,d1aedf8e-b07,176294,2024-03-16T02:12:08,West Bengal,West Bengal,PNB,HDFC,0,clean
5e1cc318-21e6-43,UPI0001000857,9v20yar8@okaxis,d55a6885-690,0ui22kx7@apl,0cb4a777-b67,40475,2024-03-18T03:41:15,Tamil Nadu,Karnataka,PNB,Axis,0,clean
59d7ac34-773d-44,UPI0001004701,ge094d6r@axl,323f67af-ede,tjlmz04x@okaxis,2bd5d145-db0,181222,2024-03-17T14:38:48,West Bengal,Kerala,HDFC,Axis,0,clean
3229789d-ba97-4b,UPI0001003049,z2t4h20r@ybl,d41e17b8-b9f,ulzfy981@icici,71106fca-bed,22747,2024-03-17T19:58:57,Tamil Nadu,Kerala,HDFC,SBI,0,clean
4b203a7e-6625-4e,UPI0001002452,il8sa3id@upi,0ff28a1c-817,m92h3tv3@okaxis,56581c10-823,183010,2024-03-15T11:56:06,Gujarat,West Bengal,SBI,ICICI,0,clean
8214e5d5-7a66-47,UPI0001002566,ccprhvlz@upi,e917e480-79b,iiji44m2@ibl,333ff240-187,177644,2024-03-17T09:51:34,Telangana,Karnataka,Axis,SBI,0,clean
4e0aa873-8bca-4c,UPI0001000058,j16dvtja@ybl,404bee3c-794,ve3dzeed@okaxis,e8f965a5-a64,16137,2024-03-16T21:38:07,Karnataka,Kerala,Kotak,Kotak,0,clean
8753abbc-38eb-43,UPI0001004521,a3kkrzd5@oksbi,e9b226cc-92f,iiji44m2@ibl,333ff240-187,42172,2024-03-16T11:30:32,Maharashtra,Karnataka,ICICI,SBI,0,clean
17a15ad5-194e-4e,UPI0001000589,79flv1xx@paytm,dff63398-c9e,e1i1p0bq@ibl,3130fc81-4e9,183461,2024-03-17T15:43:28,Kerala,Tamil Nadu,PNB,Kotak,0,clean
53b74ed6-0f07-46,UPI0001002190,k0ucc1m3@apl,18efcd83-447,1bcppvoh@icici,328ed257-23e,84262,2024-03-16T18:25:30,Gujarat,Karnataka,BOB,SBI,0,clean
418f373d-de57-44,UPI0001000778,5ixva1nk@ybl,3f9ee135-4b0,zfhomtzz@oksbi,a65a521d-a01,5676,2024-03-17T13:05:52,Tamil Nadu,West Bengal,ICICI,Axis,0,clean
19810fd9-ba73-4a,UPI0001003831,ac6pe63l@ybl,fe6486c9-5e6,w3zkwdee@paytm,0d7b14ce-3fb,15910,2024-03-15T12:02:33,Tamil Nadu,Telangana,Axis,SBI,0,clean
1034b6f2-c4c4-43,UPI0001004757,g25cfzfd@icici,ad809e95-47e,udojen0j@apl,f8265746-bc4,184496,2024-03-15T22:20:31,Gujarat,West Bengal,BOB,BOB,0,clean
42e144fb-f76a-45,UPI0001001056,e46aexl6@paytm,cb20a360-856,lq5v4ftq@paytm,15386809-9f2,103263,2024-03-16T20:23:35,Gujarat,Maharashtra,PNB,Kotak,0,clean
428285a6-036d-40,UPI0001004591,8bfqnpce@upi,96c75168-b52,xf5gzpl1@axl,2fa2cb90-de4,31701,2024-03-17T08:07:31,Telangana,West Bengal,Axis,ICICI,0,clean
7d1fc667-6a37-44,UPI0001001963,xzamkygv@apl,32a05e88-18a,9xn4m41k@okaxis,cc2c3f3e-4c7,196052,2024-03-18T11:19:09,Telangana,Gujarat,BOB,HDFC,0,clean
1a892394-10ce-40,UPI0001003519,1n0lh9p8@oksbi,3e215a9e-0c6,jdm5fc79@upi,a083e671-4cd,67970,2024-03-16T09:55:27,Tamil Nadu,Maharashtra,PNB,Kotak,0,clean
09c9c687-d302-44,UPI0001004519,fr91ipwh@upi,0e051c39-642,82kb700u@ybl,dcd27afa-05a,30300,2024-03-17T01:34:32,West Bengal,Maharashtra,SBI,PNB,0,clean
74e349d6-d44b-4d,UPI0001001315,oieves6f@oksbi,4c26e044-3e8,u8el5015@apl,c881ee60-b74,93124,2024-03-18T08:15:02,West Bengal,Tamil Nadu,ICICI,Axis,0,clean
b06f2584-6f43-49,UPI0001001048,zmf8mdd4@paytm,d6a9a633-5ca,nbhds26f@upi,6cb62eb2-7f2,109173,2024-03-15T14:30:01,Tamil Nadu,Tamil Nadu,BOB,Axis,0,clean
4e635523-ce84-49,UPI0001002878,stn3cpud@axl,4a22d1fb-5bc,xaprpn6q@oksbi,fc297e6e-aa8,108592,2024-03-16T15:38:08,Tamil Nadu,Kerala,Axis,Axis,0,clean
a0d7e52a-724d-4b,UPI0001004689,z09wftbg@upi,69681540-b97,c1l7dypm@upi,cee17028-635,64070,2024-03-16T22:12:36,Kerala,Karnataka,Kotak,ICICI,0,clean
547da3ee-ba90-4e,UPI0001002570,zrf5a7qy@icici,4b4c4d05-3db,ulzfy981@icici,71106fca-bed,139529,2024-03-18T03:28:58,Gujarat,Kerala,PNB,SBI,0,clean
e06c273d-5776-4d,UPI0001002267,8e9rivh6@icici,ab4ef148-113,xlez896d@apl,1f77ec31-a37,136948,2024-03-15T18:44:55,Karnataka,Telangana,ICICI,Kotak,0,clean
e17870c1-7a4b-4c,UPI0001000381,nbhnal3g@ybl,b9a38cd2-91b,zzqy72wx@okaxis,5d610321-34c,5252,2024-03-17T08:26:16,Telangana,Maharashtra,PNB,Axis,0,clean
0d553aa7-beab-4a,UPI0001000685,xcdyk0x6@oksbi,952171cb-bbd,mx3y9rge@axl,10c50102-d01,114872,2024-03-16T19:19:58,Gujarat,Kerala,ICICI,SBI,0,clean
24b44555-fe36-49,UPI0001001717,8qqvaecw@okaxis,6ba34083-55e,xf5gzpl1@axl,2fa2cb90-de4,151719,2024-03-16T05:42:49,Maharashtra,West Bengal,PNB,ICICI,0,clean
3765fb7e-8ff6-47,UPI0001003832,2g05kbkv@upi,95960706-af3,8e9rivh6@icici,ab4ef148-113,120086,2024-03-16T19:31:32,Telangana,Karnataka,ICICI,ICICI,0,clean
b1aa9176-8045-43,UPI0001003452,tuw9ohtu@oksbi,16e55977-f2b,siwjm2c8@axl,76415f9b-a77,104452,2024-03-17T11:44:05,West Bengal,Tamil Nadu,ICICI,Kotak,0,clean
44982970-24b7-42,UPI0001002653,fewvznvk@icici,93ff3503-d85,ppohswq4@ybl,27cf6e96-b10,50842,2024-03-16T20:55:34,Kerala,Tamil Nadu,Kotak,PNB,0,clean
0c8f4f18-7da4-4c,UPI0001003726,xyjoa21a@oksbi,27c58270-7c1,iwg0odwm@axl,b06871d7-817,26993,2024-03-18T03:15:07,Karnataka,Gujarat,PNB,PNB,0,clean
6741c643-e000-4a,UPI0001000250,w9zyn6sj@ybl,3c3c1190-4fb,ge094d6r@axl,323f67af-ede,138193,2024-03-16T19:01:56,Telangana,West Bengal,ICICI,HDFC,0,clean
8908dd82-be74-4c,UPI0001001555,82kb700u@ybl,dcd27afa-05a,ophgft4m@apl,403938ca-605,185983,2024-03-16T19:42:32,Maharashtra,Telangana,PNB,HDFC,0,clean
8fa34a49-a38a-43,UPI0001002242,9boq0iq2@oksbi,45a62da6-105,kmy9x8sy@upi,3a2ea2b9-ebe,43922,2024-03-16T09:28:14,West Bengal,Gujarat,SBI,PNB,0,clean
45f83354-60e5-40,UPI0001003281,i4fqcoot@apl,69d84931-b15,7gu0env5@icici,f2e7fec2-ac8,49931,2024-03-16T15:06:26,West Bengal,West Bengal,HDFC,Axis,0,clean
7a18d8c6-e8f7-41,UPI0001000520,b7v1w4k2@icici,6a37d574-e6f,h61iaoim@ybl,e6db924d-173,152264,2024-03-16T01:35:03,Karnataka,West Bengal,ICICI,ICICI,0,clean
93976db8-24f3-4a,UPI0001002507,sqt26q3x@upi,730141f1-80f,hwy9hecg@axl,4c9f3ceb-6e3,19692,2024-03-16T05:56:06,Kerala,Telangana,Kotak,SBI,0,clean
0e7b2fcb-14b6-44,UPI0001003566,siwjm2c8@axl,76415f9b-a77,kuuhclrr@ibl,9658742d-f26,47544,2024-03-16T20:45:56,Tamil Nadu,West Bengal,Kotak,Kotak,0,clean
0dc9c712-eeb7-42,UPI0001001010,zbcgjc36@apl,a45a1f06-4cb,y4lmct64@oksbi,c2a29e5d-a8f,84435,2024-03-18T10:32:38,Telangana,West Bengal,Axis,BOB,0,clean
c08b9130-836d-46,UPI0001004236,0mqvindh@icici,d434bc72-c00,f6a4fejg@ybl,0ab1b956-6ec,189042,2024-03-17T12:24:07,Karnataka,West Bengal,PNB,HDFC,0,clean
dee24974-2807-4a,UPI0001004467,e9vifttd@ibl,afcf7781-db7,p767j2dg@paytm,291be5ac-6df,135082,2024-03-18T03:03:09,Telangana,Maharashtra,Axis,Kotak,0,clean
d302271d-bd24-4f,UPI0001003629,z6us7rp4@ibl,a8bc7367-673,sic43olf@ybl,9553f767-1f2,174816,2024-03-16T23:57:28,Karnataka,Karnataka,Kotak,PNB,0,clean
c3e8981e-0e67-4f,UPI0001001824,q57te8tv@axl,fbac67aa-dd8,sygjjfgj@paytm,333e6ba7-55b,45603,2024-03-18T02:24:05,Telangana,Kerala,PNB,Axis,0,clean
e626cfd1-b423-45,UPI0001002402,b6bndoz6@axl,13339c2c-6a6,l3zyt91q@oksbi,8cf20348-4b6,163118,2024-03-15T21:34:10,Karnataka,Maharashtra,Kotak,SBI,0,clean
ea22833d-cf5f-41,UPI0001003956,vn1x2gdg@paytm,b8323e22-9c7,n14eb875@paytm,d2688e7f-3c2,32361,2024-03-17T13:07:02,West Bengal,Gujarat,Axis,SBI,0,clean
235c6a7d-be82-44,UPI0001004176,m92h3tv3@okaxis,56581c10-823,myzycwti@axl,40c797bc-53e,136034,2024-03-17T01:51:02,West Bengal,Tamil Nadu,ICICI,Axis,0,clean
400012cd-ae7d-45,UPI0001000095,6wpx2cyo@icici,8e6b6450-5a7,jfvyb6li@axl,93910c55-ea9,164936,2024-03-15T12:48:26,West Bengal,Karnataka,BOB,ICICI,0,clean
b798a92f-0501-4f,UPI0001001592,1g1r1dww@apl,2645ceb7-5d8,x7pwo6cm@upi,2500e1a0-89a,129148,2024-03-16T16:54:58,Karnataka,Karnataka,Axis,ICICI,0,clean
c7183910-55d5-49,UPI0001000298,hrrpzlk3@ibl,8b84e2d0-e1e,93wxa73j@oksbi,dd8493a4-c29,147185,2024-03-15T16:07:11,West Bengal,Kerala,SBI,ICICI,0,clean
4a501d36-290c-49,UPI0001000323,1yjfe8ud@icici,54c54ed4-726,j3bqrr87@okaxis,f8adb759-ff2,149701,2024-03-16T02:43:55,Maharashtra,Gujarat,ICICI,Axis,0,clean
901159fc-a36f-47,UPI0001000412,7rm6j8y6@axl,36890ab2-d16,jae58hux@oksbi,d23b9c8f-278,33531,2024-03-18T05:04:18,Kerala,West Bengal,PNB,BOB,0,clean
6313a500-384a-4a,UPI0001001745,rwzc4xl9@ibl,fa697d18-cd8,gh2m5zja@okaxis,835cb61e-36d,123839,2024-03-15T15:17:55,Kerala,Maharashtra,Kotak,SBI,0,clean
50bebb04-4b51-45,UPI0001004175,wovcxek4@apl,be18dda5-608,u9n79gil@upi,388edc83-947,182894,2024-03-16T08:06:53,Karnataka,Karnataka,PNB,Kotak,0,clean
bf6f2245-e4c1-40,UPI0001003879,9ryllwb7@icici,786ee19f-951,iymenvg3@paytm,3151edf4-e43,37066,2024-03-18T09:14:21,Gujarat,Gujarat,SBI,ICICI,0,clean
fa97bd7e-6892-45,UPI0001004014,bikcidkw@upi,f7982aa6-df8,kqxlm5q2@axl,96141255-6de,50792,2024-03-17T03:56:28,Tamil Nadu,West Bengal,HDFC,BOB,0,clean
55460d4b-3fd5-4c,UPI0001001128,mxb9yo18@apl,59117312-cf3,xorzpgu2@okaxis,150b1c69-9d5,119102,2024-03-18T03:42:49,Gujarat,Kerala,SBI,ICICI,0,clean
68da9581-fcef-49,UPI0001001620,sb5iqnf7@ybl,ffdb076f-e40,g25cfzfd@icici,ad809e95-47e,190824,2024-03-15T17:48:51,Gujarat,Gujarat,Kotak,BOB,0,clean
f99d1831-8418-41,UPI0001001556,5ixva1nk@ybl,3f9ee135-4b0,safyh1fk@paytm,7814c846-782,191243,2024-03-17T20:57:03,Tamil Nadu,Tamil Nadu,ICICI,HDFC,0,clean
52282d4c-f9fe-47,UPI0001003386,xzamkygv@apl,32a05e88-18a,uhz1gv0e@oksbi,3097941d-05e,149810,2024-03-15T22:06:46,Telangana,Tamil Nadu,BOB,ICICI,0,clean
c3068cbf-17ff-41,UPI0001003634,ev361xsn@ybl,253a3b26-f4f,dz4x1zhq@okaxis,d5b7dcd0-c5f,12979,2024-03-16T15:47:58,Gujarat,Telangana,PNB,Axis,0,clean
40341a8b-2913-49,UPI0001002517,ccprhvlz@upi,e917e480-79b,yc3rwqmm@icici,8b3a52b5-76e,184071,2024-03-18T07:24:07,Telangana,Tamil Nadu,Axis,Kotak,0,clean
75ee0cf0-fd2d-4c,UPI0001002255,mb1l6314@ibl,d40c7f91-9fe,eh5sw229@upi,988a62ef-895,6863,2024-03-18T10:45:41,Kerala,Telangana,ICICI,Axis,0,clean
3d18a017-0370-41,UPI0001001297,ac6pe63l@ybl,fe6486c9-5e6,gq9cvah7@apl,9226d90b-2a1,150604,2024-03-18T11:19:33,Tamil Nadu,Gujarat,Axis,Kotak,0,clean
fe35b36a-dad8-4e,UPI0001002354,dje153a5@axl,ebe017d3-bb6,ywp0rxxf@icici,536cc49c-7b9,31359,2024-03-16T04:36:28,Telangana,Kerala,Axis,Kotak,0,clean
42ea9d15-f80d-41,UPI0001001355,iiji44m2@ibl,333ff240-187,a7sqrf1l@upi,03564e58-3fd,73716,2024-03-15T22:44:19,Karnataka,Tamil Nadu,SBI,ICICI,0,clean
b5d5cc9c-fcee-45,UPI0001000284,c8bbi4wi@axl,72e6b18a-a53,il8sa3id@upi,0ff28a1c-817,138345,2024-03-17T18:19:58,Gujarat,Gujarat,PNB,SBI,0,clean
05c31e94-adf5-4b,UPI0001000471,1g1r1dww@apl,2645ceb7-5d8,wjeyub19@icici,2328b533-d95,33417,2024-03-17T01:06:26,Karnataka,Karnataka,Axis,Axis,0,clean
322e919f-b4fc-4c,UPI0001002542,q20hwobm@okaxis,1f7e151c-59a,4vssrura@upi,955c4234-bff,99563,2024-03-17T07:10:21,Tamil Nadu,Gujarat,SBI,PNB,0,clean
fd10bf68-a890-49,UPI0001003806,jtb9xxay@apl,893cdd77-540,38diuovw@icici,83febe55-d55,195337,2024-03-18T04:00:56,Gujarat,Karnataka,Axis,Axis,0,clean
734a1b7b-fb17-49,UPI0001000022,84azytjx@ibl,265d56de-027,q77awudt@icici,afd46ca6-b46,93102,2024-03-15T10:33:27,Rajasthan,Delhi,ICICI,ICICI,1,L1→L2
3f68b094-ea55-4c,UPI0001001937,0mqvindh@icici,d434bc72-c00,xf7kzorq@axl,8a77df8c-2c4,107959,2024-03-18T05:04:01,Karnataka,Tamil Nadu,PNB,Kotak,0,clean
ce94066d-8ae8-40,UPI0001001527,zb4ldims@paytm,37226f2a-c4f,9ku8s63e@apl,c9b6fdb8-698,43843,2024-03-17T20:30:42,Gujarat,Maharashtra,ICICI,SBI,0,clean
52d71a5b-2bb7-43,UPI0001004604,8k06moxs@oksbi,116067d7-992,ftu2gc5w@okaxis,5b67e48a-456,164893,2024-03-18T00:47:47,Kerala,Telangana,HDFC,Axis,0,clean
ede11839-56f0-40,UPI0001003883,ixntm9tm@axl,2474cb36-956,gn1w1ht7@axl,61e9276c-1e5,122304,2024-03-16T08:44:03,Gujarat,Tamil Nadu,ICICI,PNB,0,clean
0eff58fe-693c-4d,UPI0001002835,qjqijc1y@ibl,55a726c6-908,jy62zeeq@upi,2197e198-4e7,149639,2024-03-17T18:52:43,Karnataka,Tamil Nadu,PNB,SBI,0,clean
fbd335e4-2254-4f,UPI0001002226,asifpwio@ibl,66abea7e-d1b,k0ucc1m3@apl,18efcd83-447,67297,2024-03-18T01:59:59,Kerala,Gujarat,Kotak,BOB,0,clean
fa493e6c-3782-4e,UPI0001000554,xtnsrtwl@upi,320db857-eb5,q20hwobm@okaxis,1f7e151c-59a,29589,2024-03-17T06:29:13,Tamil Nadu,Tamil Nadu,SBI,SBI,0,clean
37043415-e135-42,UPI0001002696,wsozctwj@paytm,06c76465-950,z09wftbg@upi,69681540-b97,61220,2024-03-18T07:45:56,Maharashtra,Kerala,SBI,Kotak,0,clean
e381c066-c2a1-40,UPI0001004027,2wgxo05q@apl,c1eb9500-3af,12ii826g@axl,2a541c5a-adb,27649,2024-03-17T17:07:00,Karnataka,Maharashtra,Axis,Axis,0,clean
747e472a-af41-46,UPI0001001083,nmby49e7@ibl,68a8ef6f-279,qxm0632c@paytm,fc67a622-d29,154530,2024-03-17T01:40:50,Kerala,Tamil Nadu,Axis,Kotak,0,clean
4d07d98e-ad38-43,UPI0001004340,uplvqexu@okaxis,33e404df-c0a,zzf8s2zg@oksbi,7844cc4a-374,128264,2024-03-15T16:02:46,Karnataka,Tamil Nadu,BOB,PNB,0,clean
cf7bb6a1-7ec8-43,UPI0001000299,x0h3jujd@okaxis,58d8b5c6-ef9,al8m1g9f@paytm,f6b9e535-824,132554,2024-03-18T02:29:21,Telangana,Maharashtra,HDFC,BOB,0,clean
143e3687-5f9d-4f,UPI0001000781,8bfqnpce@upi,96c75168-b52,aacosym0@paytm,7cd0e4eb-ec5,173143,2024-03-16T01:41:55,Telangana,Kerala,Axis,HDFC,0,clean
12ebd709-c298-47,UPI0001002349,091c795r@upi,e21f0d08-204,9bp4m18o@upi,2e0f0c6a-2ee,174828,2024-03-16T07:14:30,Karnataka,Gujarat,BOB,SBI,0,clean
f58171c0-455a-49,UPI0001001266,qkojtpv6@upi,9097f736-c0b,jtgq01te@ibl,f43f6c1a-19d,99388,2024-03-16T02:57:44,Tamil Nadu,Tamil Nadu,Kotak,ICICI,0,clean
9eab131b-b524-4c,UPI0001004731,rid3dnkn@oksbi,b8fa8960-47b,adf7pchc@ybl,abb0956f-413,100971,2024-03-17T00:06:29,Karnataka,Gujarat,PNB,PNB,0,clean
513d6442-704e-48,UPI0001001331,mx3y9rge@axl,10c50102-d01,ymk99jcj@apl,c716a5a8-fe4,151296,2024-03-17T00:28:15,Kerala,Maharashtra,SBI,BOB,0,clean
415b3b1c-082e-43,UPI0001001788,reiyaz39@apl,75d4c470-c88,pkyrybov@ybl,4f1e5710-28e,38194,2024-03-18T00:22:10,Karnataka,Maharashtra,PNB,HDFC,0,clean
0f6f1490-665b-41,UPI0001000823,u7fbmenu@okaxis,2b0e6e2e-1f6,hgbmfbuv@upi,aab2c0e3-bcd,3303,2024-03-17T17:13:32,Kerala,West Bengal,ICICI,SBI,0,clean
dc7e4f2a-03a5-4f,UPI0001003068,nqdxamw2@icici,0ec40a2e-3f7,3o0llj8y@axl,1c00950a-235,39057,2024-03-18T06:59:32,Gujarat,Maharashtra,Kotak,SBI,0,clean
a8138ba7-765f-41,UPI0001002582,mix7ib5n@ibl,4590ba2b-076,oieves6f@oksbi,4c26e044-3e8,52401,2024-03-18T01:43:08,Gujarat,West Bengal,Axis,ICICI,0,clean
47b21257-922c-4d,UPI0001001022,nmeoq4yr@apl,3730892d-042,c2htmqwy@icici,f56a4c57-7ae,38410,2024-03-17T04:12:52,Tamil Nadu,West Bengal,PNB,BOB,0,clean
d0d95919-d2d2-4e,UPI0001001296,f5gcl9lc@axl,07d8fa8c-cff,jtgq01te@ibl,f43f6c1a-19d,189583,2024-03-16T23:24:34,Telangana,Tamil Nadu,ICICI,ICICI,0,clean
fe3d625c-3c72-4e,UPI0001003932,u7fbmenu@okaxis,2b0e6e2e-1f6,jluujmiy@axl,77509db0-051,9002,2024-03-15T11:43:19,Kerala,West Bengal,ICICI,ICICI,0,clean
f24057a4-4bd0-4a,UPI0001003635,70e3p15a@okaxis,d87ecdc6-34f,7y2lofn1@axl,075bde03-879,66577,2024-03-16T03:08:38,Karnataka,Maharashtra,SBI,HDFC,0,clean
0cc07972-7008-43,UPI0001003491,ivrocvit@icici,40e259ef-b8c,x2toowt9@apl,e738b31f-0c3,116028,2024-03-16T06:20:43,Telangana,Kerala,BOB,SBI,0,clean
bd126447-6339-47,UPI0001000257,u9n79gil@upi,388edc83-947,95g3v23g@icici,87088df9-723,65078,2024-03-16T22:26:50,Karnataka,Kerala,Kotak,ICICI,0,clean
5242610d-a8b9-41,UPI0001004314,5xlk8wru@ybl,4c2dd6a9-8c7,jeget1gh@axl,f0c058e9-79c,180871,2024-03-18T10:24:49,Karnataka,Maharashtra,SBI,ICICI,0,clean
